config_id,epoch,train_loss,val_loss,selection_score,train_roc_auc,val_roc_auc,train_pr_auc,val_pr_auc,train_brier_score,val_brier_score,train_f1,val_f1,learning_rate_now
0,1,0.37701380252838135,0.31635539054870604,0.8060742024642095,0.7521415577570901,0.8393960236710963,0.3467405739203463,0.4836488067244789,0.11439521849704956,0.09520520344824807,0.23136246786632392,0.1568627450980392,0.001
0,2,0.30672547906637193,0.30083314180374143,0.8209518214097083,0.8442870339111349,0.852860257475083,0.5010212111712458,0.5124505701054358,0.09249864204357122,0.09116696018678482,0.3112639724849527,0.26573426573426573,0.001
0,3,0.2854815527796745,0.29276777505874635,0.826240764506864,0.8691097547844518,0.8572758772840532,0.5583253342467178,0.5238812065440188,0.08625433626099918,0.08867175079196915,0.40816326530612246,0.40625,0.001
0,4,0.2714344909787178,0.2881742525100708,0.8302682366219757,0.8835325320049643,0.8607765780730896,0.594304203834783,0.5391192624403893,0.08211825039256226,0.08716668986032537,0.4552238805970149,0.4633431085043988,0.001
0,5,0.2612834060192108,0.28799530029296877,0.8297861089796256,0.8936499300922361,0.860298030004153,0.6225448330351704,0.542186211314242,0.07899565691516765,0.08717691721293544,0.48840579710144927,0.4391691394658754,0.001
0,6,0.2528038039803505,0.29044511198997497,0.8274657322521591,0.9006656012512962,0.858232973421927,0.6465198472435504,0.5373845000006644,0.07627817697009026,0.0879064033421936,0.5216773276474769,0.48753462603878117,0.001
0,7,0.2470647242665291,0.2862965285778046,0.8340244382612745,0.9050383784313296,0.8643486555232558,0.6650941427002875,0.5449881834473688,0.07410489328809748,0.0866406207485181,0.5425158116654955,0.5013477088948787,0.001
0,8,0.23791076570749284,0.2915614688396454,0.8278688296368476,0.9144678306896297,0.8586190562707643,0.6820826791065242,0.5327110607667317,0.07140861150398585,0.08785779038261915,0.578167115902965,0.43243243243243246,0.001
0,9,0.2321433448791504,0.2997617757320404,0.8191860873877123,0.9196791367220992,0.8506800249169434,0.6958013312243683,0.5345704722908333,0.06993071003854405,0.0899826786549461,0.5714285714285714,0.4895833333333333,0.001
0,10,0.22484965473413468,0.29194812178611756,0.8277012653870903,0.9234339972749331,0.858353015988372,0.7252368341786265,0.5464392258999493,0.06691276460163743,0.08757643028937612,0.6166328600405679,0.4876712328767123,0.001
0,11,0.21806660234928132,0.2895223307609558,0.8318415620251999,0.9295427295520803,0.8621294902408638,0.739638347477725,0.5612816887281107,0.06496739682992417,0.08653693775903984,0.6208754208754209,0.5121293800539084,0.001
0,12,0.21494992047548295,0.29898991107940676,0.8241765322252577,0.9314128735531683,0.8554590168189369,0.7466624848318829,0.5427501973560027,0.06394369655919432,0.0893785274105121,0.6312292358803987,0.5025906735751295,0.0005
0,13,0.2011856484413147,0.29271282196044923,0.8292113777129062,0.9422348139854387,0.8595858855897011,0.783998470609299,0.55624452398422,0.059547871886395994,0.08678430821941376,0.6627450980392157,0.4887640449438202,0.0005
0,14,0.19616325408220292,0.295990514755249,0.8260790313434881,0.9461649499392405,0.8568735724667773,0.7945458041192043,0.5547345078647093,0.05775011816967138,0.08798440320939754,0.6755142667551427,0.5026455026455027,0.0005
0,15,0.19498586177825927,0.2989530062675476,0.826195415557893,0.9466001024936063,0.8572077450166113,0.7970882176613951,0.5482055317774744,0.05747602440856728,0.08860665559633803,0.6797642436149313,0.5284974093264249,0.0005
