model,recall,precision,threshold,baseline_death_rate
mlp,1.0,0.1511627906976744,0.004719296470284462,0.14625
mlp,1.0,0.15120186094598087,0.004722081124782562,0.14625
mlp,1.0,0.15124095139607033,0.004725351929664612,0.14625
mlp,1.0,0.15128006206361522,0.0047324527986347675,0.14625
mlp,1.0,0.15131919296430418,0.004734362009912729,0.14625
mlp,1.0,0.15135834411384216,0.00473442068323493,0.14625
mlp,1.0,0.1513975155279503,0.004735238384455442,0.14625
mlp,1.0,0.15143670722236605,0.0047356318682432175,0.14625
mlp,1.0,0.1514759192128431,0.0047401380725204945,0.14625
mlp,1.0,0.15151515151515152,0.004740675445646048,0.14625
mlp,1.0,0.15155440414507773,0.004747461061924696,0.14625
mlp,1.0,0.15159367711842447,0.004747799132019281,0.14625
mlp,1.0,0.15163297045101087,0.004771153908222914,0.14625
mlp,1.0,0.15167228415867254,0.0047906069085001945,0.14625
mlp,1.0,0.1517116182572614,0.004822764080017805,0.14625
mlp,1.0,0.1517509727626459,0.00484615471214056,0.14625
mlp,1.0,0.15179034769071095,0.004850530531257391,0.14625
mlp,1.0,0.1518297430573579,0.004860216286033392,0.14625
mlp,1.0,0.15186915887850466,0.004861291032284498,0.14625
mlp,1.0,0.1519085951700857,0.004869923926889896,0.14625
mlp,1.0,0.15194805194805194,0.004893001634627581,0.14625
mlp,1.0,0.151987529228371,0.004901143256574869,0.14625
mlp,1.0,0.15202702702702703,0.004901436623185873,0.14625
mlp,1.0,0.1520665453600208,0.0049136546440422535,0.14625
mlp,1.0,0.15210608424336974,0.0049452162347733974,0.14625
mlp,1.0,0.15214564369310793,0.004947204142808914,0.14625
mlp,1.0,0.15218522372528617,0.004965370520949364,0.14625
mlp,1.0,0.1522248243559719,0.004979086574167013,0.14625
mlp,1.0,0.15226444560124935,0.004979400895535946,0.14625
mlp,1.0,0.15230408747721946,0.0049868556670844555,0.14625
mlp,1.0,0.15234375,0.0049895416013896465,0.14625
mlp,1.0,0.15238343318572545,0.00499410554766655,0.14625
mlp,1.0,0.15242313705054716,0.005001644138246775,0.14625
mlp,1.0,0.1524628616106333,0.005003454629331827,0.14625
mlp,1.0,0.15250260688216893,0.0050056250765919685,0.14625
mlp,1.0,0.15254237288135594,0.00500756548717618,0.14625
mlp,1.0,0.15258215962441316,0.005064595025032759,0.14625
mlp,1.0,0.1526219671275763,0.00507581140846014,0.14625
mlp,1.0,0.15266179540709812,0.005081371869891882,0.14625
mlp,1.0,0.15270164447924825,0.0050817071460187435,0.14625
mlp,1.0,0.15274151436031333,0.005093957297503948,0.14625
mlp,1.0,0.15278140506659701,0.005097938701510429,0.14625
mlp,1.0,0.15282131661442006,0.0051067667081952095,0.14625
