model,fpr,tpr,threshold
xgboost_auc_optimized,0.02342606149341142,0.3316239316239316,0.5047251
xgboost_auc_optimized,0.025475841874084918,0.3316239316239316,0.50030714
xgboost_auc_optimized,0.025475841874084918,0.335042735042735,0.49875855
xgboost_auc_optimized,0.02576866764275256,0.335042735042735,0.49770018
xgboost_auc_optimized,0.02576866764275256,0.3435897435897436,0.4955134
xgboost_auc_optimized,0.026061493411420205,0.3435897435897436,0.49531257
xgboost_auc_optimized,0.026061493411420205,0.3452991452991453,0.49260002
xgboost_auc_optimized,0.02635431918008785,0.3452991452991453,0.49170932
xgboost_auc_optimized,0.02635431918008785,0.347008547008547,0.4915486
xgboost_auc_optimized,0.028111273792093706,0.347008547008547,0.48661998
xgboost_auc_optimized,0.028111273792093706,0.3487179487179487,0.4863455
xgboost_auc_optimized,0.028989751098096633,0.3487179487179487,0.4839888
xgboost_auc_optimized,0.028989751098096633,0.35555555555555557,0.48091754
xgboost_auc_optimized,0.029282576866764276,0.35555555555555557,0.4803685
xgboost_auc_optimized,0.029282576866764276,0.3572649572649573,0.4787143
xgboost_auc_optimized,0.02957540263543192,0.3572649572649573,0.47852558
xgboost_auc_optimized,0.02957540263543192,0.3623931623931624,0.4764337
xgboost_auc_optimized,0.02986822840409956,0.3623931623931624,0.47641936
xgboost_auc_optimized,0.02986822840409956,0.3641025641025641,0.47520632
xgboost_auc_optimized,0.030453879941434846,0.3641025641025641,0.47406527
xgboost_auc_optimized,0.030453879941434846,0.36752136752136755,0.47204033
xgboost_auc_optimized,0.031039531478770133,0.36752136752136755,0.47045755
xgboost_auc_optimized,0.031039531478770133,0.36923076923076925,0.47012284
xgboost_auc_optimized,0.03133235724743778,0.36923076923076925,0.46823588
xgboost_auc_optimized,0.03133235724743778,0.37094017094017095,0.46728396
xgboost_auc_optimized,0.03162518301610542,0.37094017094017095,0.46674
xgboost_auc_optimized,0.03162518301610542,0.37606837606837606,0.4652567
xgboost_auc_optimized,0.03191800878477306,0.37606837606837606,0.46283466
xgboost_auc_optimized,0.03191800878477306,0.37777777777777777,0.46195522
xgboost_auc_optimized,0.032503660322108344,0.37777777777777777,0.4595877
xgboost_auc_optimized,0.032503660322108344,0.3811965811965812,0.4585357
xgboost_auc_optimized,0.03308931185944363,0.3811965811965812,0.45737246
xgboost_auc_optimized,0.03308931185944363,0.38290598290598293,0.4569201
xgboost_auc_optimized,0.03777452415812591,0.38290598290598293,0.44109014
xgboost_auc_optimized,0.03777452415812591,0.38461538461538464,0.440671
xgboost_auc_optimized,0.03806734992679356,0.38461538461538464,0.44030485
xgboost_auc_optimized,0.03806734992679356,0.38803418803418804,0.43912566
xgboost_auc_optimized,0.0383601756954612,0.38803418803418804,0.43858036
xgboost_auc_optimized,0.0383601756954612,0.38974358974358975,0.43838504
xgboost_auc_optimized,0.038945827232796486,0.38974358974358975,0.43769497
xgboost_auc_optimized,0.038945827232796486,0.39145299145299145,0.43713698
xgboost_auc_optimized,0.03953147877013177,0.39145299145299145,0.43406054
xgboost_auc_optimized,0.03953147877013177,0.39316239316239315,0.43168935
xgboost_auc_optimized,0.03982430453879941,0.39316239316239315,0.43096837
xgboost_auc_optimized,0.03982430453879941,0.39487179487179486,0.43072107
xgboost_auc_optimized,0.04011713030746706,0.39487179487179486,0.42935768
xgboost_auc_optimized,0.04011713030746706,0.39658119658119656,0.42932233
xgboost_auc_optimized,0.0404099560761347,0.39658119658119656,0.42921373
xgboost_auc_optimized,0.0404099560761347,0.39829059829059826,0.42850533
xgboost_auc_optimized,0.040995607613469986,0.39829059829059826,0.42459828
xgboost_auc_optimized,0.040995607613469986,0.4017094017094017,0.4243368
xgboost_auc_optimized,0.04187408491947291,0.4017094017094017,0.42145142
xgboost_auc_optimized,0.04187408491947291,0.40341880341880343,0.4201451
xgboost_auc_optimized,0.04304538799414349,0.40341880341880343,0.41933596
xgboost_auc_optimized,0.04304538799414349,0.40512820512820513,0.418367
xgboost_auc_optimized,0.04333821376281113,0.40512820512820513,0.418069
xgboost_auc_optimized,0.04333821376281113,0.41025641025641024,0.4156505
xgboost_auc_optimized,0.04363103953147877,0.41025641025641024,0.4152315
xgboost_auc_optimized,0.04363103953147877,0.4170940170940171,0.4131186
xgboost_auc_optimized,0.044216691068814054,0.4170940170940171,0.41147894
xgboost_auc_optimized,0.044216691068814054,0.4205128205128205,0.41096428
xgboost_auc_optimized,0.04509516837481698,0.4205128205128205,0.40771407
xgboost_auc_optimized,0.04509516837481698,0.42735042735042733,0.40558165
xgboost_auc_optimized,0.04568081991215227,0.42735042735042733,0.40473372
xgboost_auc_optimized,0.04568081991215227,0.4324786324786325,0.4040472
xgboost_auc_optimized,0.045973645680819915,0.4324786324786325,0.40352577
xgboost_auc_optimized,0.045973645680819915,0.4341880341880342,0.401157
xgboost_auc_optimized,0.04714494875549048,0.4341880341880342,0.39789754
xgboost_auc_optimized,0.04714494875549048,0.441025641025641,0.39496014
xgboost_auc_optimized,0.04743777452415813,0.441025641025641,0.39476925
xgboost_auc_optimized,0.04743777452415813,0.4427350427350427,0.39397672
xgboost_auc_optimized,0.048316251830161056,0.4427350427350427,0.39251179
xgboost_auc_optimized,0.048316251830161056,0.4444444444444444,0.39166686
xgboost_auc_optimized,0.04890190336749634,0.4444444444444444,0.39153305
xgboost_auc_optimized,0.04890190336749634,0.4461538461538462,0.3909704
xgboost_auc_optimized,0.04919472913616398,0.4461538461538462,0.3901868
xgboost_auc_optimized,0.04919472913616398,0.4512820512820513,0.3894958
xgboost_auc_optimized,0.04978038067349927,0.4512820512820513,0.3886688
xgboost_auc_optimized,0.04978038067349927,0.452991452991453,0.3884493
xgboost_auc_optimized,0.050366032210834556,0.452991452991453,0.38703996
xgboost_auc_optimized,0.050366032210834556,0.46324786324786327,0.38265517
xgboost_auc_optimized,0.050951683748169836,0.46324786324786327,0.38148364
xgboost_auc_optimized,0.050951683748169836,0.46495726495726497,0.38111645
xgboost_auc_optimized,0.05153733528550512,0.46495726495726497,0.37955782
xgboost_auc_optimized,0.05153733528550512,0.4666666666666667,0.37947756
xgboost_auc_optimized,0.05212298682284041,0.4666666666666667,0.37813672
xgboost_auc_optimized,0.05212298682284041,0.4683760683760684,0.37794518
xgboost_auc_optimized,0.05241581259150805,0.4683760683760684,0.3777574
xgboost_auc_optimized,0.05241581259150805,0.4700854700854701,0.37743238
xgboost_auc_optimized,0.053294289897510984,0.4700854700854701,0.37667456
xgboost_auc_optimized,0.053294289897510984,0.47863247863247865,0.3735833
xgboost_auc_optimized,0.05622254758418741,0.47863247863247865,0.36675492
xgboost_auc_optimized,0.05622254758418741,0.48205128205128206,0.36409843
xgboost_auc_optimized,0.05651537335285505,0.48205128205128206,0.3636486
xgboost_auc_optimized,0.05651537335285505,0.48717948717948717,0.36256167
xgboost_auc_optimized,0.05680819912152269,0.48717948717948717,0.36229867
xgboost_auc_optimized,0.05680819912152269,0.4888888888888889,0.36117926
xgboost_auc_optimized,0.057979502196193265,0.4888888888888889,0.360735
xgboost_auc_optimized,0.057979502196193265,0.49230769230769234,0.35843614
xgboost_auc_optimized,0.058272327964860905,0.49230769230769234,0.35838693
xgboost_auc_optimized,0.058272327964860905,0.49401709401709404,0.35824057
xgboost_auc_optimized,0.05856515373352855,0.49401709401709404,0.35785604
xgboost_auc_optimized,0.05856515373352855,0.49572649572649574,0.35762885
xgboost_auc_optimized,0.05885797950219619,0.49572649572649574,0.35740128
xgboost_auc_optimized,0.05885797950219619,0.49743589743589745,0.3564867
