model,fpr,tpr,threshold
logistic_regression,0.0301610541727672,0.3162393162393162,0.8687200770251721
logistic_regression,0.0301610541727672,0.3179487179487179,0.8681634531666123
logistic_regression,0.0313323572474377,0.3179487179487179,0.8671273306323802
logistic_regression,0.0313323572474377,0.3196581196581196,0.8667934620631446
logistic_regression,0.0336749633967789,0.3196581196581196,0.862496734153552
logistic_regression,0.0336749633967789,0.3230769230769231,0.8620765519784495
logistic_regression,0.0339677891654465,0.3230769230769231,0.8604395021492885
logistic_regression,0.0339677891654465,0.3247863247863248,0.86016936870012
logistic_regression,0.0342606149341142,0.3247863247863248,0.8601448040601836
logistic_regression,0.0342606149341142,0.3282051282051282,0.8587166572953842
logistic_regression,0.0354319180087847,0.3282051282051282,0.8567264678502681
logistic_regression,0.0354319180087847,0.3299145299145299,0.8554179098396261
logistic_regression,0.03601756954612,0.3299145299145299,0.8536974156980028
logistic_regression,0.03601756954612,0.3333333333333333,0.8529163877993536
logistic_regression,0.0366032210834553,0.3333333333333333,0.8515724653567169
logistic_regression,0.0366032210834553,0.3367521367521368,0.8506380205054289
logistic_regression,0.0368960468521229,0.3367521367521368,0.8505154002862332
logistic_regression,0.0368960468521229,0.3384615384615385,0.8505009079999603
logistic_regression,0.0374816983894582,0.3384615384615385,0.8496061070432644
logistic_regression,0.0374816983894582,0.3435897435897436,0.8474688494257505
logistic_regression,0.0377745241581259,0.3435897435897436,0.8469734805184682
logistic_regression,0.0377745241581259,0.3487179487179487,0.846369354010102
logistic_regression,0.0386530014641288,0.3487179487179487,0.8457178844147969
logistic_regression,0.0386530014641288,0.3521367521367521,0.8455086788980366
logistic_regression,0.0392386530014641,0.3521367521367521,0.844167641227011
logistic_regression,0.0392386530014641,0.3538461538461538,0.8441237226303762
logistic_regression,0.0395314787701317,0.3538461538461538,0.8441063382047026
logistic_regression,0.0395314787701317,0.3555555555555555,0.8440338757103737
logistic_regression,0.0404099560761347,0.3555555555555555,0.8432372580771863
logistic_regression,0.0404099560761347,0.3572649572649573,0.84199660984181
logistic_regression,0.0418740849194729,0.3572649572649573,0.8414134464599279
logistic_regression,0.0418740849194729,0.358974358974359,0.8412504432513925
logistic_regression,0.0421669106881405,0.358974358974359,0.8408066603086007
logistic_regression,0.0421669106881405,0.3641025641025641,0.8403466571939417
logistic_regression,0.0424597364568082,0.3641025641025641,0.8403456857693224
logistic_regression,0.0424597364568082,0.3777777777777777,0.8366432906984616
logistic_regression,0.0430453879941434,0.3777777777777777,0.8362989120068606
logistic_regression,0.0430453879941434,0.3794871794871794,0.8362507990525463
logistic_regression,0.0433382137628111,0.3794871794871794,0.8361886047773296
logistic_regression,0.0433382137628111,0.3811965811965812,0.8355362638218395
logistic_regression,0.0436310395314787,0.3811965811965812,0.8350373090255103
logistic_regression,0.0436310395314787,0.3829059829059829,0.8349874955680294
logistic_regression,0.0448023426061493,0.3829059829059829,0.8333567352583776
logistic_regression,0.0448023426061493,0.3863247863247863,0.8324353893721337
logistic_regression,0.0453879941434846,0.3863247863247863,0.8315067021415328
logistic_regression,0.0453879941434846,0.388034188034188,0.8309282702500048
logistic_regression,0.0456808199121522,0.388034188034188,0.8305051450325459
logistic_regression,0.0456808199121522,0.3914529914529914,0.8286268851760854
logistic_regression,0.0459736456808199,0.3914529914529914,0.8286144113904792
logistic_regression,0.0459736456808199,0.3948717948717948,0.8279509449482958
logistic_regression,0.0462664714494875,0.3948717948717948,0.8278037938525606
logistic_regression,0.0462664714494875,0.3982905982905982,0.8270367329979986
logistic_regression,0.0468521229868228,0.3982905982905982,0.8266293817992085
logistic_regression,0.0468521229868228,0.4,0.8263694368836474
logistic_regression,0.0474377745241581,0.4,0.8258199247491889
logistic_regression,0.0474377745241581,0.4034188034188034,0.8250734586898648
logistic_regression,0.0486090775988286,0.4034188034188034,0.8232958552484266
