config_id,epoch,train_loss,val_loss,selection_score,train_roc_auc,val_roc_auc,train_pr_auc,val_pr_auc,train_brier_score,val_brier_score,train_f1,val_f1,learning_rate_now
2,2,0.5552790153026581,0.5212435078620911,0.8277327733392091,0.8240722749937459,0.8543137458471761,0.43740899214964074,0.51378370247945,0.11455387021118536,0.10632389003186789,0.4937888198757764,0.512621359223301,0.001
2,3,0.5115816819667817,0.504914333820343,0.8365129054916616,0.8528142024078711,0.8616201204318936,0.48862240277236785,0.5132106271844454,0.10568230177224684,0.10042885976092823,0.5314009661835749,0.5354969574036511,0.001
2,4,0.4851508772373199,0.4978662061691284,0.8368074556298751,0.8691207853957136,0.8626485932308969,0.5418769450583164,0.5281981650887758,0.10013787224527998,0.103364550404087,0.5588377723970944,0.5283018867924528,0.001
2,5,0.4677687984704971,0.5022733759880066,0.8354174719584687,0.878390040795046,0.8631320078903654,0.5549599319825759,0.5382293993448091,0.09723050000469265,0.11085814372758641,0.5779467680608364,0.537261698440208,0.001
2,6,0.45035465121269225,0.505908818244934,0.834511213275965,0.8871631210841331,0.8599460132890365,0.5805944092817436,0.537152510041567,0.09334691899581038,0.10173920005228626,0.6034889203206035,0.5458015267175572,0.001
2,7,0.432390216588974,0.5127145648002625,0.833787067208579,0.8979796980081751,0.8592874013704319,0.5994529915763617,0.5484041806790175,0.08735639523665481,0.10200133664741169,0.6159102000976086,0.5267326732673268,0.001
2,8,0.42017177820205687,0.516621515750885,0.8349095710272947,0.903483973027828,0.8601017441860466,0.6270249999782938,0.5382037804212776,0.08613621308431028,0.10076869263500761,0.6273764258555133,0.5327868852459017,0.001
2,9,0.3972294837236404,0.5250979471206665,0.8269431415874602,0.9143168428730917,0.8544889431063123,0.6509588509681743,0.5290373258729201,0.08187579683508842,0.11018320607540823,0.6484674329501916,0.5186567164179104,0.0005
2,10,0.3807429599761963,0.5322507214546204,0.8318805737458971,0.9224881982579327,0.8570065926079734,0.6838348148444925,0.5388389461642924,0.07862463591258843,0.10050407544830552,0.6606291706387035,0.5446985446985447,0.0005
2,11,0.3693671810626984,0.5332472372055054,0.8345517413319403,0.9264343235381506,0.8597221501245847,0.6915152130659904,0.5377191173304628,0.07506336170386602,0.1006816351705777,0.6689520078354554,0.5157232704402516,0.0005
2,12,0.3635883855819702,0.545027322769165,0.8305197418395418,0.9280162548706726,0.856234426910299,0.6952686493572134,0.5302208624299227,0.07449041283433189,0.10285874028302917,0.6750120365912373,0.5319587628865979,0.0005
2,13,0.3465586665272713,0.5396416187286377,0.8361096493241171,0.934318275840573,0.8611496833471761,0.7123887434680061,0.5427253608615465,0.07083865884451601,0.10016013609223608,0.6950629235237173,0.5276595744680851,0.0005
2,14,0.3460757026076317,0.5452363610267639,0.8363728346242115,0.9344259507982116,0.8621684229651163,0.7174916568993953,0.5410636999215339,0.06900165370749525,0.10318235336361922,0.6946225949679329,0.5186721991701245,0.00025
2,15,0.3239862722158432,0.5579523706436157,0.8329680383606363,0.9432563093072452,0.8585671459717608,0.7328026868561104,0.5416210408374258,0.06594897011785679,0.10239643044449778,0.713170731707317,0.5219206680584552,0.00025
2,16,0.31762195318937303,0.5619582843780517,0.833640868852992,0.9462185850215229,0.8591446480481727,0.7552300593282799,0.5458752831734718,0.063988214251977,0.10201511678072253,0.7236131566028473,0.5031982942430704,0.00025
3,1,0.6974463826417923,0.596274061203003,0.7930486438524026,0.6596210408201432,0.8216037686877076,0.2268021961536264,0.41222912388306737,0.16016730353197975,0.11422049934121979,0.2332928311057108,0.336283185840708,0.0005
3,2,0.6118070185184479,0.5465535163879395,0.8130457631764149,0.7698093586539496,0.8404504516196014,0.3819111064850363,0.45363563583806743,0.12665132399194784,0.10961875377274616,0.39257929383602636,0.49344978165938863,0.0005
3,3,0.5710875761508941,0.5227770495414734,0.8235396227461271,0.8055234419716983,0.8494601328903655,0.44060902575237687,0.48706894694664904,0.11811935514985912,0.10368204057695354,0.4724576271186441,0.5344827586206896,0.0005
3,4,0.5352553474903107,0.5094185328483581,0.8292821878950922,0.836569249165519,0.8543624117524916,0.4832984008676091,0.5132377493101847,0.10972104861227605,0.10032089542959738,0.5098855359001041,0.5352697095435685,0.0005
3,5,0.5074801981449127,0.5027266025543213,0.8341714390209207,0.8565971960793362,0.8593490448504983,0.5029940434971805,0.5218293078681683,0.10387796271647254,0.10071042331831062,0.5279343926191696,0.5296442687747036,0.0005
3,6,0.5036398512125015,0.5021008372306823,0.8334185553620562,0.8572230061714752,0.8584016818936876,0.5124452866542795,0.5230765691161787,0.10372679495315452,0.09993250612652542,0.5345849802371542,0.5531062124248497,0.0005
3,7,0.4855437213182449,0.5034125399589539,0.8324622193152817,0.8698238097666855,0.8597351276993356,0.5218202163083098,0.531690033788179,0.10108252509517338,0.10909163353621512,0.5573294629898403,0.5242369838420108,0.0005
3,8,0.46560589015483855,0.4931576704978943,0.8390875953585081,0.8821392342448464,0.8641961690199335,0.5550140927373962,0.5393904212439653,0.09797156039188452,0.10043429464570135,0.5640544345377757,0.5603112840466926,0.0005
3,9,0.4628647422790527,0.492784321308136,0.8385082082495536,0.8817829151416088,0.8646503841362125,0.5689688969476528,0.5360783594433702,0.09289287067943931,0.10456870354663547,0.5875370919881305,0.5427509293680297,0.0005
3,10,0.4513834673166275,0.49821985721588136,0.8394143431264641,0.8882619318830408,0.8647931374584719,0.5864159901554065,0.538083027198634,0.0944827633461565,0.10151517732803081,0.5923476617855455,0.538899430740038,0.0005
3,11,0.4476598024368286,0.5006330060958862,0.837034598736717,0.889500598688956,0.8638263081395349,0.5798077011928403,0.5496890794482197,0.09267382645554716,0.10716683761127144,0.5966265060240964,0.5412186379928315,0.0005
3,12,0.432983301281929,0.504454607963562,0.8365761310619749,0.897981215982202,0.86168176391196,0.61249709007371,0.5392729955796597,0.08870936073453597,0.10042253139994038,0.6090775988286969,0.5447316103379721,0.0005
3,13,0.4282976102828979,0.5015588021278381,0.8406256828046872,0.8993753233284678,0.8655750363372093,0.6183274835553572,0.5574217416088855,0.08800238688305012,0.09979741413008879,0.6160583941605839,0.5461689587426326,0.0005
3,14,0.4096068054437637,0.5157810544967651,0.8346906974771195,0.9099863665692735,0.8593912219684385,0.6277388843888101,0.5397081662293289,0.08452816752233422,0.09880209796527607,0.6322393822393823,0.5354969574036511,0.0005
3,15,0.41272216975688936,0.5119283413887024,0.83742969737171,0.9081838230115147,0.8622560215946844,0.6244408901772754,0.5449269171729526,0.08428348958378518,0.09930529689189756,0.6321446018563752,0.5465587044534413,0.0005
3,16,0.4059078359603882,0.5193891334533691,0.8365082458901199,0.9101677138663484,0.8608641767026578,0.6439554915774315,0.5447273452156303,0.08333674564715793,0.09742372325015168,0.6445406445406445,0.5294117647058824,0.0005
3,17,0.41130919933319093,0.5144202017784119,0.8365849378705696,0.9091808283523546,0.8615227886212626,0.6228462902885724,0.5458221737425168,0.0871862587021117,0.09975140300277215,0.6239924134660977,0.533066132264529,0.0005
3,18,0.4010400682687759,0.5079899477958679,0.8388689274424734,0.9135139358111528,0.8639495950996677,0.6499200056909193,0.5577638590288668,0.0838157731931838,0.100322670628777,0.6313276026743075,0.5511811023622047,0.00025
3,19,0.3750586774945259,0.5189295887947083,0.8387130749816335,0.9261608858167795,0.8633688486295682,0.6719919193196584,0.5586355738396755,0.07746515176663954,0.09862309459173861,0.6650625601539942,0.5548902195608783,0.00025
3,20,0.3765182235836983,0.52604172706604,0.8368618386129972,0.923146594192515,0.861250259551495,0.6752719149703131,0.551592613063516,0.07673208209602861,0.09755368375399137,0.666023166023166,0.5655737704918032,0.00025
3,21,0.3730207511782646,0.5286734700202942,0.837045182080749,0.9247291327146476,0.8616071428571429,0.6852998585919501,0.5497260763984738,0.0765090716473675,0.09824784310557585,0.6624758220502901,0.569672131147541,0.00025
3,22,0.36942782074213026,0.5247851037979125,0.8386224632341079,0.9274098748460774,0.8633753374169436,0.6913196822617916,0.5507839259288905,0.07709448796602338,0.09901149673134285,0.6582768635043562,0.5580448065173116,0.00025
3,23,0.3774209865927696,0.5298408627510071,0.8364210152645568,0.9228591911100965,0.8617109634551495,0.6923106967580137,0.550365023199681,0.07591017064959185,0.10115979276237073,0.6676499508357916,0.5418326693227091,0.000125
3,24,0.35501885175704956,0.5373800015449524,0.8343088900115451,0.9325972980871909,0.858820208679402,0.701692426964036,0.54678874162118,0.07326731411009939,0.09804527467142757,0.690522243713733,0.5618448637316562,0.000125
3,25,0.35430492609739306,0.5381567454338074,0.8359448426325773,0.9327594177132591,0.86004010070598,0.698821544807945,0.5517145123256798,0.07335494360044705,0.09638103229361089,0.6829971181556196,0.5501066098081023,0.000125
4,1,0.6470695233345032,0.5518604850769043,0.8031141249220537,0.7216499122813409,0.8324951982973422,0.3086142838508751,0.4219988205830626,0.1347645952845964,0.1175242935011542,0.2891891891891892,0.44715447154471544,0.0005
4,2,0.555281303524971,0.5228509521484375,0.825444999934351,0.8231025931853896,0.8506962468853821,0.43918064771060705,0.47073226093080606,0.11621557685616127,0.10100498780412431,0.464304600740349,0.48758465011286684,0.0005
4,3,0.5146460330486298,0.5065594410896301,0.8330358869142238,0.8500435962140513,0.8582686617524916,0.5021682325323333,0.4940312328528133,0.10479642449706951,0.10093109935307104,0.5209397344228804,0.5237113402061856,0.0005
4,4,0.49187211751937865,0.5006667399406433,0.8365739260665872,0.8665712974184727,0.8613605689368772,0.5066420394880956,0.5055787708700146,0.10208807377837249,0.09914657148115992,0.5355191256830601,0.5349794238683128,0.0005
4,5,0.4792359018325806,0.4958266997337341,0.8379392811626866,0.8732479543782015,0.8650624221345514,0.5279259140474366,0.5226858239020633,0.10134427610066182,0.1084925638874596,0.5474698795180722,0.5335689045936396,0.0005
4,6,0.4574847704172134,0.5022046351432801,0.8396115446572514,0.8849903942603581,0.8646503841362126,0.574726887414953,0.5247756638859714,0.0946565201168928,0.10015535791584504,0.577560975609756,0.5317460317460317,0.0005
4,7,0.44035623371601107,0.501101930141449,0.8384023237633706,0.8938316821823852,0.8648742473006645,0.5877859300090593,0.5302357217515306,0.0920977845103048,0.10588769414917558,0.5957651588065448,0.5454545454545454,0.0005
4,8,0.43336074709892275,0.5075886940956116,0.8376760328241815,0.8984540142924337,0.8627329474667773,0.6215916079103835,0.53050325790786,0.08944479885143604,0.10022765857038347,0.6085686465433301,0.5301204819277109,0.0005
4,9,0.4215517044067383,0.5165671920776367,0.8331818597048787,0.9039173040133615,0.85808697570598,0.6260399490916034,0.5246170197238006,0.08724106602902254,0.0996204640044052,0.6104023552502453,0.5462012320328542,0.0005
4,10,0.4157921189069748,0.5179417037963867,0.8357344830762682,0.9068298913778265,0.8613313693936877,0.6253027937007503,0.530482884311656,0.08652656193495702,0.10238754526967817,0.617011052378664,0.5487077534791253,0.0005
4,11,0.40240956604480743,0.5246999025344848,0.8319508849170174,0.9144196603138441,0.8580383098006645,0.6511669421154831,0.524032445151599,0.08403806480292107,0.10434969953458867,0.6196498054474708,0.5306930693069307,0.00025
4,12,0.38424163103103637,0.5246755194664001,0.8364619107962467,0.920888253633625,0.8616590531561462,0.668543540245226,0.5332547830316422,0.07848310580659229,0.10078856943959803,0.6556259132976132,0.5417515274949084,0.00025
4,13,0.3711622124910355,0.5326170539855957,0.8324503288731252,0.9270597288372157,0.8579928882890365,0.685495858919275,0.5325869758163981,0.0757234805539134,0.10217023766364518,0.6653543307086615,0.539553752535497,0.00025
4,14,0.35971198171377183,0.5404238200187683,0.8357646575924219,0.9315470624571425,0.8606143583887044,0.7166515084727463,0.5276123569729639,0.07362139297295472,0.09939880318512984,0.6699653636813458,0.5413223140495868,0.00025
4,15,0.3600622752308846,0.5398801732063293,0.8332113546559944,0.9306795908999278,0.8588818521594683,0.7135506651921317,0.5321020673538254,0.07323263555335212,0.10268199001389589,0.6819960861056752,0.5384615384615384,0.00025
4,16,0.34878882229328156,0.5453661918640137,0.8316125720787547,0.9360908647108684,0.8582248624377076,0.7242025782953141,0.533953822919137,0.07117221873582757,0.10644916143581139,0.6891422905304908,0.5401174168297456,0.000125
4,17,0.3414282873272896,0.5516681027412415,0.8331444818331806,0.9381842520921729,0.8585801235465116,0.730802140340129,0.5336147356053786,0.07022306107548604,0.10174256685332402,0.6984435797665369,0.5360824742268041,0.000125
4,18,0.3327858832478523,0.5543431973457337,0.8330705015091824,0.9422004065741633,0.8584730585548174,0.7417106031754145,0.5355446227780617,0.06810086550165115,0.10161022818253987,0.7028913260219342,0.5379876796714579,0.000125
5,1,0.7538790702819824,0.6334464454650879,0.7657685219392819,0.5962674840248413,0.7945909468438538,0.17750156205425,0.37500615594405634,0.1903296022037248,0.11528969961828768,0.22719449225473323,0.0912863070539419,0.0003
5,2,0.6399594014883041,0.5738735914230346,0.7964342250028447,0.7341545775215168,0.8240922186461793,0.3406560757321714,0.4248438600875853,0.13267194001445184,0.11063197457333868,0.3507853403141361,0.40100250626566414,0.0003
5,3,0.5947295200824737,0.5437539386749267,0.812500673499714,0.789076496985506,0.8393149138289037,0.3896758836300433,0.4652066258139561,0.1234652223865903,0.10725696131675858,0.42995997712978845,0.4856512141280353,0.0003
5,4,0.5525230991840363,0.5239112567901612,0.8245051183810989,0.8267965323806123,0.8497067068106313,0.45563787969655983,0.48873150137863364,0.1144344738787563,0.10080635371812996,0.48429035752979416,0.49448123620309054,0.0003
5,5,0.5324130886793137,0.5159290432929993,0.8285977793716679,0.8374336847746799,0.8536551339285715,0.49046055172661185,0.5038909758348015,0.10967379729097267,0.10022941822761446,0.5023207839092315,0.5031982942430704,0.0003
5,6,0.5209375876188278,0.5092078614234924,0.8284685086351459,0.8453346383862034,0.8550502232142857,0.4980566253295111,0.5117566016575319,0.10617381225127188,0.10632685831655951,0.5158936946326211,0.5151515151515151,0.0003
5,7,0.5062823897600174,0.5101667785644531,0.8282290728131624,0.854310216410473,0.8545343646179402,0.5236966002210478,0.5171708498515847,0.10549143209142009,0.10522116721911136,0.526469159786304,0.5269230769230769,0.0003
5,8,0.4972932356595993,0.5142325091362,0.8303285299204364,0.8615243373739777,0.8547030730897011,0.5063815174062803,0.5238437236784753,0.10346925853851484,0.09749817267705865,0.5618531296205027,0.5290322580645161,0.0003
5,9,0.48517763793468477,0.5052564215660095,0.8331765012494412,0.868034624380363,0.8586060786960132,0.533570989137757,0.5302611531728645,0.09924898377212557,0.1017183097862882,0.5594059405940595,0.5296442687747036,0.0003
5,10,0.46933183789253236,0.5089544916152954,0.8320565954237551,0.8770283168946866,0.8574088974252492,0.5595807153704452,0.5301175695496334,0.0970918860626406,0.10140920800597626,0.5700529610014444,0.5277777777777778,0.0003
5,11,0.4619453626871109,0.5113279271125794,0.8323852186014733,0.8823068185774113,0.8579701775332226,0.5650624189894388,0.5396022206734994,0.09389925064540858,0.10233983572699726,0.5947843530591775,0.5263157894736842,0.0003
5,12,0.4582121229171753,0.5102729725837708,0.8356712151929528,0.8847740323623966,0.8605527149086378,0.5667764437747768,0.542122704488008,0.09603045759509612,0.09952599886274001,0.5750242013552759,0.5295315682281059,0.0003
5,13,0.4483090645074844,0.5154262995719909,0.8333273525863788,0.8898855569021672,0.8580253322259136,0.5842600059240043,0.5331423373853065,0.09441495480063442,0.09879191855813939,0.5907575035731301,0.5175983436853002,0.0003
5,14,0.44757602870464325,0.5176409411430359,0.8304859255591813,0.8892989105399212,0.8558613216362125,0.5912369340279795,0.5314332749286862,0.09199156571662748,0.10150158430812464,0.6009661835748792,0.5414141414141415,0.0003
5,15,0.4287444907426834,0.524751467704773,0.833253577574408,0.9007329992980889,0.8580026214700998,0.6081752242018406,0.5422633020336467,0.08902821755263343,0.09899617558276713,0.6099903938520653,0.5349794238683128,0.0003
5,16,0.4360296416282654,0.5221542787551879,0.8316226887797407,0.8957184226995002,0.8577008928571429,0.6006885013948291,0.5429228697227517,0.08953150465927157,0.10431281630960886,0.6051232479458676,0.5320388349514563,0.0003
5,17,0.4240844756364822,0.522795045375824,0.8323849434904497,0.9022297216885701,0.8587261212624586,0.6224170690237028,0.5455599411995299,0.08707684658577264,0.10536471108803568,0.6284604176784847,0.5234375,0.00015
5,18,0.4214702922105789,0.5307199168205261,0.833070844830536,0.9033129479541354,0.8578404017857144,0.6117035166938387,0.5454946248189994,0.08829739902653962,0.09907822782071386,0.6220546654099905,0.5278350515463918,0.00015
5,19,0.39719859302043914,0.5273994183540345,0.8344510904387182,0.915580708047853,0.8595404640780732,0.6395028383642193,0.5494746535671177,0.08152585600268462,0.1003574945574198,0.6323957322987391,0.5173116089613035,0.00015
5,20,0.4070717087388039,0.5292486023902893,0.8337861838122224,0.9111912331535243,0.8591349148671097,0.6362955442304761,0.5439371214406035,0.08318881845345655,0.10139492421954927,0.6414361960213488,0.523517382413088,0.00015
5,21,0.4054759114980698,0.5330988430976867,0.8345394211703278,0.9114816721839963,0.8595956187707642,0.6464690683311618,0.5466626359837633,0.08492040826377095,0.1002247904017457,0.642754662840746,0.5239085239085239,0.00015
5,22,0.40394060373306273,0.5302294325828553,0.8337455390875406,0.9116822471520782,0.8591057153239203,0.6527345879824659,0.5456820747602149,0.08271705090313794,0.10144070494551924,0.6376953125,0.5173116089613035,7.5e-05
