mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bytree,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.9959662914276123,0.07608342930716774,0.019136810302734376,0.002048188783963283,0.8,0.05,4,200,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 0.8}",0.8638425301079734,0.8464980014534884,0.8545505865863788,0.8782319191919191,0.8550076767676767,0.8596261428214873,0.010801781627678584,2,0.9805077967193949,0.981381340172717,0.9825522041387663,0.9823495484676342,0.983048265352779,0.9819678309702583,0.0009088685462818806
0.9110222339630127,0.04797928989898289,0.018775320053100585,0.0018313049267105642,0.8,0.05,4,200,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 1.0}",0.8566432205149503,0.8475199854651163,0.8551443106312292,0.8770682828282829,0.853320404040404,0.8579392406959967,0.010052920838171114,11,0.9766373677439829,0.9753106584445097,0.978592518290575,0.9796126203382325,0.9799997609492825,0.9780305851533166,0.0017908273810409887
1.4493792533874512,0.11462161706111126,0.02105255126953125,0.005290613683533144,0.8,0.05,4,300,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 300, 'xgbclassifier__subsample': 0.8}",0.8625415282392027,0.8438440874169436,0.8532787842607973,0.8769874747474747,0.8545777777777778,0.8582459304884393,0.011092687781248042,7,0.9925835836978495,0.9931990715666059,0.9944367263898367,0.9936303113068357,0.9948828965491814,0.9937465179020618,0.000828656938971841
1.135945463180542,0.03405490250653366,0.01770009994506836,0.0009014619099835926,0.8,0.05,4,300,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 4, 'xgbclassifier__n_estimators': 300, 'xgbclassifier__subsample': 1.0}",0.8548523151993357,0.8471695909468439,0.8538854858803987,0.8761470707070707,0.8531038383838384,0.8570316602234975,0.009927084874308562,20,0.9896945755299349,0.9880411982198819,0.9915161443621635,0.9916324145479783,0.990533794174496,0.9902836253668909,0.0013248682184342528
1.2358224391937256,0.31857149181616184,0.023025703430175782,0.0034451024385697064,0.8,0.05,6,100,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 6, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__subsample': 0.8}",0.8564518012873754,0.8393700685215947,0.8580642649501662,0.8768226262626262,0.8444864646464647,0.8550390451336455,0.012981109541934228,45,0.9962103272428168,0.9956278300095773,0.9968655860310768,0.9962596666133868,0.9970335426647793,0.9963993905123274,0.0005039961331951863
1.0690629482269287,0.05737249844643581,0.021906471252441405,0.0027298630900210587,0.8,0.05,6,100,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 6, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__subsample': 1.0}",0.8562376713039868,0.841232350498339,0.8560981623754153,0.8732347474747475,0.8491313131313131,0.8551868489567603,0.010574108965084223,43,0.995605161597443,0.9962927026333409,0.997303066145617,0.9957191688895346,0.9975610749259904,0.9964962348383853,0.0008030105277737248
1.8293238162994385,0.10807233693012899,0.029176855087280275,0.01598575178610537,0.8,0.05,6,200,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 6, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 0.8}",0.8585963455149502,0.8405445390365448,0.8545084094684385,0.8764153535353536,0.847841616161616,0.8555812527433806,0.012085580386915491,35,0.9999805699324563,0.9998684422510058,0.9999923089315973,0.9999104572736347,0.9999438838570064,0.9999391324491402,4.557795298024463e-05
1.7548722743988037,0.14279976674295883,0.025132417678833008,0.0031562146218447242,0.8,0.05,6,200,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 6, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__subsample': 1.0}",0.8573667203073091,0.8405023619186047,0.8585476796096346,0.873619393939394,0.8518044444444445,0.8563681200438774,0.010732227627771027,22,0.999770887120213,0.9997694703444546,0.9998307964951396,0.9999191684438467,0.9999517846858034,0.9998484214178915,7.515927627413927e-05
2.4678271770477296,0.20130484030967058,0.020929384231567382,0.003137716753057372,0.8,0.05,6,300,0.8,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 6, 'xgbclassifier__n_estimators': 300, 'xgbclassifier__subsample': 0.8}",0.8625090843023255,0.8381858648255813,0.8510174418604651,0.8768032323232323,0.8498585858585858,0.855674841834038,0.01307287481518406,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.423861503601074,0.19704475625732246,0.02569446563720703,0.002030084725301782,0.8,0.05,6,300,1.0,"{'xgbclassifier__colsample_bytree': 0.8, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 6, 'xgbclassifier__n_estimators': 300, 'xgbclassifier__subsample': 1.0}",0.857587339078073,0.8408397788621264,0.8592614462209304,0.8725850505050506,0.8523248484848485,0.8565196926302058,0.010297662050339194,21,1.0,0.9999981784311678,0.9999997976034631,1.0,1.0,0.9999995952069263,7.127117517748519e-07
